job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,salary_usd_normalized
4701,Quantum Researcher,Quantum Computing,London,144791,"Quantum Algorithms, Qiskit",0,2,2025-05-13,0.47394450361791607
8992,Renewable Energy Engineer,Green Tech,Singapore,136968,"Climate Data Analysis, Energy Modeling",0,1,2025-02-22,0.43482500487556075
379,Sustainability Analyst,Green Tech,Berlin,114333,"Energy Modeling, Climate Data Analysis",1,2,2025-08-23,0.32163698825364917
3107,AI Engineer,AI,London,208461,"PyTorch, Python",1,3,2025-10-16,0.792331118078579
8216,Blockchain Developer,Blockchain,London,51989,"Rust, Solidity",0,2,2025-02-20,0.009881136330677998
1336,Sustainability Analyst,Green Tech,Dubai,102864,"Climate Data Analysis, Energy Modeling",1,3,2025-05-03,0.26428539282017427
1224,Quantum Software Developer,Quantum Computing,Dubai,239086,"Linear Algebra, Quantum Algorithms",1,2,2025-11-23,0.9454737294788902
3849,Data Scientist,AI,Tokyo,119415,"TensorFlow, PyTorch",0,2,2025-03-03,0.3470499107397351
2717,Blockchain Developer,Blockchain,Tokyo,153108,"Rust, Ethereum",1,2,2025-06-28,0.515534286442941
6838,Renewable Energy Engineer,Green Tech,Dubai,114487,"Energy Modeling, Climate Data Analysis",1,2,2025-06-29,0.3224070768138336
2953,Renewable Energy Engineer,Green Tech,Singapore,143145,"Climate Data Analysis, Energy Modeling",0,2,2025-06-11,0.4657135570590618
1351,Smart Contract Engineer,Blockchain,Dubai,77389,"Solidity, Rust",1,1,2025-01-01,0.1368957430104462
1083,Sustainability Analyst,Green Tech,Dubai,148300,"Climate Data Analysis, Energy Modeling",1,3,2025-04-18,0.49149152152497544
6454,Sustainability Analyst,Green Tech,Tokyo,148498,"Climate Data Analysis, Energy Modeling",1,2,2025-04-12,0.49248163538806966
1812,Smart Contract Engineer,Blockchain,Dubai,151605,"Solidity, Rust",0,1,2025-04-10,0.5080184221185436
4122,Quantum Software Developer,Quantum Computing,Dubai,107428,"Quantum Algorithms, Qiskit",1,3,2025-07-30,0.28710801742200354
1352,Blockchain Developer,Blockchain,London,217896,"Rust, Solidity",1,2,2025-01-24,0.8395115438275402
7818,Sustainability Analyst,Green Tech,Tokyo,111058,"Energy Modeling, Climate Data Analysis",0,2,2025-11-26,0.3052601049120649
8797,Blockchain Developer,Blockchain,London,95318,"Rust, Ethereum",0,1,2025-02-13,0.22655105337113768
1895,Quantum Software Developer,Quantum Computing,London,167370,"Qiskit, Quantum Algorithms",1,3,2025-05-31,0.5868524880361242
6640,Sustainability Analyst,Green Tech,Berlin,231504,"Climate Data Analysis, Energy Modeling",1,2,2025-02-23,0.9075593693274726
566,Sustainability Analyst,Green Tech,Tokyo,98124,"Energy Modeling, Climate Data Analysis",0,3,2025-07-09,0.24058266700670577
3904,ML Researcher,AI,Tokyo,91005,"PyTorch, TensorFlow",1,1,2025-10-12,0.20498357311090776
7101,Smart Contract Engineer,Blockchain,Singapore,70202,"Ethereum, Solidity",0,2,2025-11-20,0.10095661001015116
3674,Data Scientist,AI,Berlin,215644,"Python, PyTorch",1,2,2025-01-03,0.8282502487786096
4367,AI Engineer,AI,Berlin,156540,"TensorFlow, PyTorch",0,1,2025-04-27,0.5326962600699081
7546,Data Scientist,AI,Tokyo,157536,"TensorFlow, PyTorch",0,2,2025-04-13,0.5376768328357762
1213,Sustainability Analyst,Green Tech,New York,237247,"Energy Modeling, Climate Data Analysis",1,1,2025-02-05,0.9362776719322723
1190,Quantum Researcher,Quantum Computing,Tokyo,70446,"Quantum Algorithms, Linear Algebra",0,2,2025-09-10,0.10217675032628754
3956,Quantum Researcher,Quantum Computing,New York,197139,"Linear Algebra, Qiskit",1,1,2025-01-26,0.7357146071798257
899,Renewable Energy Engineer,Green Tech,New York,137781,"Energy Modeling, Climate Data Analysis",0,3,2025-09-19,0.43889047240432655
4787,Blockchain Developer,Blockchain,Berlin,111046,"Ethereum, Rust",0,1,2025-12-04,0.30520009801127135
8093,Renewable Energy Engineer,Green Tech,New York,90820,"Energy Modeling, Climate Data Analysis",0,1,2025-04-08,0.20405846672367323
4603,Quantum Software Developer,Quantum Computing,London,180250,"Linear Algebra, Quantum Algorithms",1,2,2025-12-04,0.6512598948879121
8897,AI Engineer,AI,New York,116298,"PyTorch, Python",1,1,2025-03-30,0.33146311825859975
3455,Sustainability Analyst,Green Tech,Tokyo,143225,"Climate Data Analysis, Energy Modeling",1,3,2025-07-11,0.46611360306435246
3610,Quantum Software Developer,Quantum Computing,Berlin,100200,"Qiskit, Linear Algebra",0,2,2025-09-04,0.250963860843997
8158,AI Engineer,AI,London,132285,"PyTorch, Python",1,2,2025-05-15,0.41140731184086166
8766,Smart Contract Engineer,Blockchain,Singapore,112269,"Rust, Ethereum",1,1,2025-10-22,0.31131580131715153
9678,ML Researcher,AI,Tokyo,164839,"Python, PyTorch",1,3,2025-09-19,0.5741960325437425
7573,Data Scientist,AI,Dubai,80617,"TensorFlow, Python",0,1,2025-07-09,0.15303759932392225
3910,ML Researcher,AI,Dubai,109966,"Python, PyTorch",1,2,2025-01-21,0.2997994769398481
4029,Quantum Researcher,Quantum Computing,Berlin,160687,"Quantum Algorithms, Linear Algebra",1,1,2025-11-03,0.55343364486916
3932,Quantum Software Developer,Quantum Computing,New York,203143,"Linear Algebra, Quantum Algorithms",1,2,2025-06-16,0.7657380598768859
2333,Smart Contract Engineer,Blockchain,London,69573,"Solidity, Ethereum",1,3,2025-04-06,0.09781124829355375
7303,Blockchain Developer,Blockchain,New York,179109,"Solidity, Rust",1,1,2025-09-17,0.6455542387374549
2263,Quantum Software Developer,Quantum Computing,New York,194331,"Linear Algebra, Qiskit",0,2,2025-07-14,0.7216729923941253
9261,Data Scientist,AI,London,181540,"Python, TensorFlow",0,3,2025-09-29,0.6577106367232232
5782,AI Engineer,AI,New York,76140,"Python, TensorFlow",1,3,2025-04-02,0.1306500247528466
2596,Quantum Researcher,Quantum Computing,Singapore,249378,"Qiskit, Quantum Algorithms",0,3,2025-05-31,0.996939648059527
7201,Quantum Software Developer,Quantum Computing,New York,90435,"Linear Algebra, Quantum Algorithms",0,1,2025-08-02,0.20213324532321214
3594,Quantum Researcher,Quantum Computing,Tokyo,162590,"Qiskit, Linear Algebra",0,3,2025-02-05,0.5629497392200103
5217,Quantum Software Developer,Quantum Computing,London,139181,"Quantum Algorithms, Qiskit",1,1,2025-05-02,0.44589127749691215
1031,Quantum Researcher,Quantum Computing,London,114737,"Linear Algebra, Qiskit",0,3,2025-09-04,0.3236572205803667
7434,Renewable Energy Engineer,Green Tech,Tokyo,192448,"Climate Data Analysis, Energy Modeling",0,1,2025-02-18,0.7122569095445976
7878,Quantum Researcher,Quantum Computing,Singapore,88295,"Qiskit, Quantum Algorithms",0,2,2025-11-13,0.1914320146816884
8824,Data Scientist,AI,Berlin,246655,"TensorFlow, Python",0,2,2025-01-21,0.9833230821544479
8237,Blockchain Developer,Blockchain,Tokyo,155806,"Solidity, Ethereum",1,1,2025-01-23,0.5290258379713667
5734,Quantum Researcher,Quantum Computing,New York,53541,"Quantum Algorithms, Qiskit",1,2,2025-01-31,0.017642028833315837
5379,Renewable Energy Engineer,Green Tech,Dubai,234771,"Climate Data Analysis, Energy Modeling",0,3,2025-09-27,0.923896248068528
7763,Quantum Software Developer,Quantum Computing,Tokyo,76784,"Qiskit, Linear Algebra",0,3,2025-03-09,0.13387039509543597
1756,ML Researcher,AI,Singapore,135946,"PyTorch, TensorFlow",0,3,2025-10-07,0.4297144171579732
7356,Renewable Energy Engineer,Green Tech,London,180553,"Climate Data Analysis, Energy Modeling",1,1,2025-08-05,0.6527750691329504
4162,Renewable Energy Engineer,Green Tech,Tokyo,231374,"Climate Data Analysis, Energy Modeling",1,2,2025-08-12,0.9069092945688755
232,Sustainability Analyst,Green Tech,Singapore,174471,"Climate Data Analysis, Energy Modeling",0,3,2025-04-16,0.6223615715807318
8105,Quantum Researcher,Quantum Computing,Berlin,171035,"Quantum Algorithms, Qiskit",1,2,2025-08-27,0.6051795956535002
111,Sustainability Analyst,Green Tech,Singapore,202836,"Climate Data Analysis, Energy Modeling",0,3,2025-05-20,0.7642028833315833
5458,Smart Contract Engineer,Blockchain,Berlin,204564,"Ethereum, Solidity",1,2,2025-02-03,0.7728438770458603
6709,Quantum Researcher,Quantum Computing,Singapore,162156,"Linear Algebra, Qiskit",1,2,2025-02-21,0.5607794896413087
2515,Blockchain Developer,Blockchain,Singapore,139333,"Ethereum, Solidity",0,2,2025-03-07,0.44665136490696433
5962,Smart Contract Engineer,Blockchain,London,132058,"Rust, Solidity",1,1,2025-01-30,0.41027218130084964
4280,Smart Contract Engineer,Blockchain,Berlin,96475,"Ethereum, Solidity",1,2,2025-08-27,0.2323367187226531
4721,Quantum Software Developer,Quantum Computing,Dubai,96018,"Linear Algebra, Quantum Algorithms",0,3,2025-02-09,0.23005145591743048
2918,Sustainability Analyst,Green Tech,Singapore,109125,"Climate Data Analysis, Energy Modeling",1,2,2025-09-27,0.29559399330923053
9391,Quantum Researcher,Quantum Computing,Berlin,159393,"Qiskit, Quantum Algorithms",0,3,2025-11-17,0.5469629007335843
2993,Renewable Energy Engineer,Green Tech,New York,71669,"Energy Modeling, Climate Data Analysis",0,1,2025-08-21,0.10829245363216772
2318,Renewable Energy Engineer,Green Tech,Singapore,78296,"Energy Modeling, Climate Data Analysis",0,2,2025-04-10,0.14143126459542849
4848,Quantum Researcher,Quantum Computing,Tokyo,150156,"Linear Algebra, Quantum Algorithms",0,2,2025-07-12,0.5007725888477175
4293,Renewable Energy Engineer,Green Tech,Berlin,96303,"Energy Modeling, Climate Data Analysis",0,2,2025-09-10,0.23147661981127832
6992,Quantum Researcher,Quantum Computing,Singapore,181246,"Qiskit, Linear Algebra",0,3,2025-03-05,0.6562404676537802
1516,Data Scientist,AI,New York,234226,"PyTorch, Python",1,2,2025-12-07,0.9211709346574857
217,Renewable Energy Engineer,Green Tech,London,97662,"Energy Modeling, Climate Data Analysis",0,1,2025-02-20,0.23827240132615252
9214,Sustainability Analyst,Green Tech,Singapore,112736,"Energy Modeling, Climate Data Analysis",0,2,2025-05-29,0.31365106987303537
9062,Sustainability Analyst,Green Tech,Singapore,166752,"Energy Modeling, Climate Data Analysis",0,3,2025-12-18,0.5837621326452542
8418,Blockchain Developer,Blockchain,Berlin,77121,"Rust, Solidity",0,3,2025-10-09,0.13555558889272268
2264,Renewable Energy Engineer,Green Tech,Dubai,52534,"Energy Modeling, Climate Data Analysis",0,3,2025-04-28,0.01260644974172026
5327,Renewable Energy Engineer,Green Tech,New York,58092,"Climate Data Analysis, Energy Modeling",0,1,2025-09-25,0.0403996459592853
6841,Sustainability Analyst,Green Tech,New York,240613,"Energy Modeling, Climate Data Analysis",1,2,2025-06-08,0.9531096076048746
8499,Data Scientist,AI,Dubai,211146,"Python, TensorFlow",1,2,2025-04-06,0.8057576621311451
6011,Smart Contract Engineer,Blockchain,London,231403,"Rust, Ethereum",1,3,2025-05-21,0.9070543112457934
894,Blockchain Developer,Blockchain,London,117782,"Solidity, Rust",1,3,2025-10-15,0.33888397165674056
1491,Quantum Researcher,Quantum Computing,Berlin,147262,"Qiskit, Linear Algebra",1,3,2025-05-11,0.4863009246063298
3004,Renewable Energy Engineer,Green Tech,New York,201163,"Climate Data Analysis, Energy Modeling",0,3,2025-10-07,0.7558369212459433
1851,Sustainability Analyst,Green Tech,Singapore,51912,"Energy Modeling, Climate Data Analysis",1,2,2025-11-05,0.009496092050585825
5200,Blockchain Developer,Blockchain,London,107126,"Ethereum, Rust",1,1,2025-09-04,0.28559784375203146
6381,ML Researcher,AI,New York,178826,"PyTorch, Python",0,3,2025-09-29,0.6441390759937393
325,Smart Contract Engineer,Blockchain,Singapore,165464,"Solidity, Rust",0,3,2025-09-04,0.5773213919600755
1216,Blockchain Developer,Blockchain,Singapore,75862,"Solidity, Ethereum",0,1,2025-11-23,0.12925986488446173
2900,Blockchain Developer,Blockchain,Berlin,81925,"Solidity, Ethereum",0,2,2025-05-14,0.1595783515104237
2934,Blockchain Developer,Blockchain,Singapore,79399,"Rust, Solidity",0,3,2025-12-12,0.14694689889337276
3659,Sustainability Analyst,Green Tech,Berlin,60600,"Climate Data Analysis, Energy Modeling",0,3,2025-06-14,0.05294108822514587
8679,Quantum Researcher,Quantum Computing,New York,113905,"Quantum Algorithms, Linear Algebra",1,3,2025-07-21,0.3194967421253444
6674,Quantum Researcher,Quantum Computing,Singapore,215423,"Quantum Algorithms, Qiskit",1,2,2025-12-26,0.8271451216889942
7973,Renewable Energy Engineer,Green Tech,Tokyo,160680,"Energy Modeling, Climate Data Analysis",1,1,2025-10-28,0.553398640843697
8587,Sustainability Analyst,Green Tech,Tokyo,246560,"Climate Data Analysis, Energy Modeling",1,1,2025-11-03,0.9828480275231652
6170,Data Scientist,AI,Dubai,55857,"Python, PyTorch",1,1,2025-08-13,0.029223360686478905
9725,Quantum Researcher,Quantum Computing,Singapore,93237,"Qiskit, Linear Algebra",0,2,2025-05-07,0.21614485665851574
1130,Quantum Researcher,Quantum Computing,London,183854,"Qiskit, Linear Algebra",1,1,2025-08-01,0.669281967426254
8857,Sustainability Analyst,Green Tech,Berlin,107106,"Energy Modeling, Climate Data Analysis",0,2,2025-12-28,0.2854978322507088
2919,ML Researcher,AI,Dubai,223019,"Python, PyTorch",0,1,2025-10-17,0.8651294898913375
3903,AI Engineer,AI,Tokyo,227737,"PyTorch, Python",0,1,2025-12-10,0.8887222030533513
7948,Smart Contract Engineer,Blockchain,New York,94390,"Ethereum, Rust",1,1,2025-02-16,0.2219105197097666
9098,Sustainability Analyst,Green Tech,Tokyo,54229,"Climate Data Analysis, Energy Modeling",0,3,2025-08-26,0.02108242447881503
3828,ML Researcher,AI,Singapore,153227,"Python, PyTorch",0,2,2025-02-03,0.5161293548758107
4924,Sustainability Analyst,Green Tech,New York,195893,"Energy Modeling, Climate Data Analysis",0,2,2025-05-05,0.7294838906474245
209,Sustainability Analyst,Green Tech,New York,203897,"Climate Data Analysis, Energy Modeling",1,2,2025-06-05,0.7695084934767498
3255,Smart Contract Engineer,Blockchain,Berlin,237134,"Solidity, Rust",1,3,2025-09-01,0.9357126069497992
2796,Renewable Energy Engineer,Green Tech,Singapore,98149,"Climate Data Analysis, Energy Modeling",0,3,2025-05-05,0.24070768138335907
5107,Sustainability Analyst,Green Tech,London,153680,"Energy Modeling, Climate Data Analysis",0,2,2025-03-17,0.5183946153807688
9012,Sustainability Analyst,Green Tech,Tokyo,238565,"Energy Modeling, Climate Data Analysis",1,3,2025-10-21,0.942868429869435
799,Renewable Energy Engineer,Green Tech,New York,191241,"Climate Data Analysis, Energy Modeling",0,1,2025-04-16,0.7062212154397756
9106,Quantum Researcher,Quantum Computing,Tokyo,182958,"Linear Algebra, Quantum Algorithms",1,2,2025-01-22,0.6648014521669993
735,Quantum Researcher,Quantum Computing,London,181394,"Linear Algebra, Quantum Algorithms",1,3,2025-02-17,0.6569805527635678
2245,Quantum Software Developer,Quantum Computing,Berlin,55463,"Qiskit, Quantum Algorithms",1,1,2025-11-28,0.027253134110422683
179,Quantum Researcher,Quantum Computing,London,146322,"Linear Algebra, Qiskit",1,3,2025-01-21,0.48160038404416505
5831,Renewable Energy Engineer,Green Tech,Dubai,112497,"Climate Data Analysis, Energy Modeling",1,2,2025-03-15,0.3124559324322297
7009,AI Engineer,AI,Tokyo,150285,"Python, TensorFlow",0,1,2025-08-23,0.5014176630312486
1175,Sustainability Analyst,Green Tech,Singapore,231344,"Energy Modeling, Climate Data Analysis",1,3,2025-05-08,0.9067592773168915
6643,AI Engineer,AI,Berlin,178248,"Python, TensorFlow",1,3,2025-08-08,0.6412487436055146
5849,Renewable Energy Engineer,Green Tech,Tokyo,206580,"Energy Modeling, Climate Data Analysis",0,1,2025-08-18,0.7829250363791835
1832,AI Engineer,AI,Tokyo,175562,"PyTorch, TensorFlow",1,1,2025-09-16,0.6278171989778825
7996,Smart Contract Engineer,Blockchain,Dubai,56287,"Ethereum, Rust",0,1,2025-08-30,0.03137360796491595
9280,Sustainability Analyst,Green Tech,Singapore,157229,"Climate Data Analysis, Energy Modeling",0,1,2025-10-17,0.5361416562904734
7898,Smart Contract Engineer,Blockchain,Singapore,161420,"Ethereum, Solidity",0,2,2025-11-20,0.5570990663926352
8598,Sustainability Analyst,Green Tech,Tokyo,246031,"Climate Data Analysis, Energy Modeling",0,2,2025-04-12,0.9802027233131811
8523,Quantum Software Developer,Quantum Computing,Dubai,160952,"Linear Algebra, Qiskit",0,2,2025-01-20,0.5547587972616851
199,ML Researcher,AI,Singapore,108419,"TensorFlow, Python",1,1,2025-10-13,0.2920635873125409
7929,Smart Contract Engineer,Blockchain,Singapore,199577,"Rust, Ethereum",0,2,2025-04-02,0.747906009191057
7077,Quantum Researcher,Quantum Computing,New York,80908,"Qiskit, Linear Algebra",0,2,2025-12-10,0.15449276666816686
9285,Blockchain Developer,Blockchain,New York,176948,"Solidity, Rust",1,1,2025-09-08,0.6347479960195422
1098,Blockchain Developer,Blockchain,Dubai,188194,"Ethereum, Solidity",0,1,2025-08-02,0.6909844632132696
549,AI Engineer,AI,Singapore,163173,"Python, PyTorch",0,2,2025-04-25,0.5658650744835656
6909,ML Researcher,AI,Berlin,129380,"Python, PyTorch",0,1,2025-11-17,0.39688064127374645
8230,Smart Contract Engineer,Blockchain,New York,224956,"Rust, Solidity",0,1,2025-05-12,0.8748156037944363
4707,Smart Contract Engineer,Blockchain,Berlin,207269,"Ethereum, Solidity",1,3,2025-06-30,0.7863704325997489
6913,Renewable Energy Engineer,Green Tech,London,206206,"Climate Data Analysis, Energy Modeling",1,1,2025-10-29,0.7810548213044501
3370,Sustainability Analyst,Green Tech,Berlin,222272,"Climate Data Analysis, Energy Modeling",1,2,2025-06-10,0.8613940603169365
7584,Blockchain Developer,Blockchain,Singapore,183769,"Rust, Ethereum",0,1,2025-03-17,0.6688569185456328
2533,Quantum Software Developer,Quantum Computing,London,218816,"Quantum Algorithms, Linear Algebra",1,1,2025-08-14,0.8441120728883822
4056,Blockchain Developer,Blockchain,Singapore,241890,"Ethereum, Solidity",0,1,2025-07-13,0.959495341964326
2315,Smart Contract Engineer,Blockchain,Berlin,101626,"Rust, Ethereum",1,3,2025-07-19,0.2580946808883021
6654,Blockchain Developer,Blockchain,Singapore,181386,"Rust, Ethereum",0,2,2025-10-21,0.6569405481630388
6886,Quantum Researcher,Quantum Computing,Singapore,188044,"Quantum Algorithms, Qiskit",0,1,2025-10-30,0.6902343769533497
5938,Renewable Energy Engineer,Green Tech,Dubai,212761,"Energy Modeling, Climate Data Analysis",0,2,2025-04-19,0.8138335908629493
2816,Sustainability Analyst,Green Tech,London,87889,"Energy Modeling, Climate Data Analysis",0,1,2025-03-25,0.18940178120483853
3438,Blockchain Developer,Blockchain,London,92702,"Rust, Ethereum",1,3,2025-05-16,0.2134695489981348
3881,ML Researcher,AI,Dubai,167968,"PyTorch, TensorFlow",0,2,2025-11-24,0.5898428319256714
4158,Sustainability Analyst,Green Tech,Singapore,237751,"Energy Modeling, Climate Data Analysis",0,3,2025-09-12,0.938797961765603
67,Sustainability Analyst,Green Tech,Tokyo,233720,"Energy Modeling, Climate Data Analysis",1,2,2025-10-19,0.9186406436740226
7867,Quantum Software Developer,Quantum Computing,Dubai,204092,"Qiskit, Quantum Algorithms",0,1,2025-11-09,0.7704836056146458
617,Quantum Software Developer,Quantum Computing,Berlin,84615,"Qiskit, Linear Algebra",1,1,2025-09-26,0.1730298984383204
1119,Sustainability Analyst,Green Tech,New York,90806,"Energy Modeling, Climate Data Analysis",0,1,2025-11-16,0.20398845867274734
3261,Quantum Software Developer,Quantum Computing,Berlin,152403,"Qiskit, Quantum Algorithms",1,2,2025-10-02,0.5120088810213175
3402,Quantum Researcher,Quantum Computing,Berlin,158080,"Qiskit, Quantum Algorithms",0,1,2025-03-23,0.5403971456717522
3693,Sustainability Analyst,Green Tech,New York,92441,"Energy Modeling, Climate Data Analysis",1,2,2025-10-05,0.21216439890587419
938,ML Researcher,AI,New York,79418,"Python, PyTorch",0,3,2025-11-18,0.14704190981962928
6605,Blockchain Developer,Blockchain,New York,207792,"Ethereum, Solidity",1,2,2025-02-25,0.7889857333593364
2573,Quantum Researcher,Quantum Computing,New York,63355,"Quantum Algorithms, Linear Algebra",1,1,2025-11-11,0.06671767253234123
7537,Blockchain Developer,Blockchain,Dubai,213748,"Ethereum, Rust",1,2,2025-07-20,0.8187691584532222
6325,Sustainability Analyst,Green Tech,New York,132809,"Climate Data Analysis, Energy Modeling",0,3,2025-10-02,0.4140276131755152
623,Quantum Researcher,Quantum Computing,Tokyo,211744,"Qiskit, Quantum Algorithms",0,2,2025-01-18,0.8087480060206924
1682,Sustainability Analyst,Green Tech,Tokyo,195003,"Climate Data Analysis, Energy Modeling",0,2,2025-07-12,0.7250333788385664
2127,Quantum Researcher,Quantum Computing,London,192728,"Quantum Algorithms, Qiskit",0,2,2025-02-14,0.7136570705631148
788,ML Researcher,AI,Dubai,181827,"TensorFlow, PyTorch",1,1,2025-12-03,0.6591458017672033
3333,Quantum Researcher,Quantum Computing,London,129874,"Qiskit, Quantum Algorithms",0,1,2025-01-15,0.39935092535641603
7237,Renewable Energy Engineer,Green Tech,London,55197,"Climate Data Analysis, Energy Modeling",0,1,2025-02-06,0.025922981142831425
1093,Renewable Energy Engineer,Green Tech,Dubai,163078,"Climate Data Analysis, Energy Modeling",0,1,2025-11-22,0.565390019852283
9104,Quantum Researcher,Quantum Computing,Singapore,86370,"Qiskit, Quantum Algorithms",1,2,2025-03-30,0.18180590767938315
5021,Quantum Researcher,Quantum Computing,New York,66206,"Linear Algebra, Quantum Algorithms",0,1,2025-03-14,0.08097431204588529
9354,Sustainability Analyst,Green Tech,London,189217,"Climate Data Analysis, Energy Modeling",1,1,2025-04-12,0.6961000515059232
5945,ML Researcher,AI,New York,176069,"PyTorch, TensorFlow",1,2,2025-12-03,0.6303524905364117
3281,Renewable Energy Engineer,Green Tech,Tokyo,129508,"Climate Data Analysis, Energy Modeling",0,1,2025-10-14,0.3975207148822114
8187,Smart Contract Engineer,Blockchain,Dubai,220407,"Ethereum, Rust",1,1,2025-03-14,0.8520679878185993
2202,Quantum Researcher,Quantum Computing,New York,63412,"Qiskit, Linear Algebra",0,3,2025-06-05,0.06700270531111074
1161,Quantum Software Developer,Quantum Computing,Singapore,155812,"Quantum Algorithms, Qiskit",1,2,2025-04-30,0.5290558414217635
5582,AI Engineer,AI,London,188323,"PyTorch, TensorFlow",0,2,2025-05-10,0.6916295373968007
3593,AI Engineer,AI,Berlin,87575,"TensorFlow, Python",1,2,2025-10-02,0.1878316006340729
3953,Quantum Researcher,Quantum Computing,Singapore,154604,"Linear Algebra, Quantum Algorithms",1,1,2025-09-27,0.5230151467418753
9692,Sustainability Analyst,Green Tech,London,231111,"Climate Data Analysis, Energy Modeling",1,2,2025-04-21,0.9055941433264827
6248,AI Engineer,AI,Singapore,102021,"PyTorch, TensorFlow",0,2,2025-10-10,0.26006990803942454
4154,Sustainability Analyst,Green Tech,Singapore,234511,"Energy Modeling, Climate Data Analysis",1,3,2025-09-02,0.9225960985513335
479,Sustainability Analyst,Green Tech,New York,246219,"Energy Modeling, Climate Data Analysis",1,1,2025-06-26,0.9811428314256141
1353,Quantum Software Developer,Quantum Computing,Tokyo,70759,"Qiskit, Linear Algebra",1,2,2025-03-12,0.10374193032198703
4310,AI Engineer,AI,Singapore,106928,"PyTorch, Python",1,3,2025-03-05,0.28460772988893723
5699,AI Engineer,AI,New York,239502,"TensorFlow, PyTorch",0,2,2025-04-10,0.9475539687064012
2648,ML Researcher,AI,Berlin,64699,"PyTorch, Python",0,2,2025-03-02,0.07343844542122341
8461,Smart Contract Engineer,Blockchain,Singapore,135750,"Ethereum, Rust",1,3,2025-04-12,0.42873430444501115
8199,Smart Contract Engineer,Blockchain,New York,140396,"Rust, Solidity",1,1,2025-03-26,0.4519669762022632
7690,Smart Contract Engineer,Blockchain,Singapore,234055,"Ethereum, Solidity",1,2,2025-11-10,0.920315836321177
9258,Sustainability Analyst,Green Tech,Tokyo,182392,"Climate Data Analysis, Energy Modeling",0,1,2025-06-26,0.6619711266795681
2590,Quantum Software Developer,Quantum Computing,Singapore,222676,"Linear Algebra, Quantum Algorithms",0,3,2025-07-16,0.8634142926436541
1034,Quantum Software Developer,Quantum Computing,New York,235271,"Quantum Algorithms, Linear Algebra",1,1,2025-12-04,0.9263965356015942
4687,Sustainability Analyst,Green Tech,Dubai,120501,"Energy Modeling, Climate Data Analysis",0,1,2025-11-07,0.3524805352615551
5012,Blockchain Developer,Blockchain,London,111531,"Solidity, Ethereum",0,2,2025-03-10,0.30762537691834557
2599,ML Researcher,AI,Tokyo,209271,"Python, TensorFlow",1,1,2025-07-03,0.7963815838821464
5820,Quantum Software Developer,Quantum Computing,Singapore,105335,"Linear Algebra, Qiskit",1,3,2025-02-17,0.276641813808588
4609,Blockchain Developer,Blockchain,Singapore,189851,"Rust, Ethereum",1,1,2025-03-14,0.6992704160978512
8471,AI Engineer,AI,Tokyo,239039,"Python, PyTorch",1,3,2025-09-15,0.9452387024507818
9041,AI Engineer,AI,Berlin,56466,"PyTorch, TensorFlow",0,2,2025-11-07,0.032268710901753705
7451,Blockchain Developer,Blockchain,Singapore,149203,"Rust, Solidity",1,1,2025-08-17,0.49600704080969316
4672,Data Scientist,AI,London,210287,"Python, TensorFlow",0,2,2025-01-02,0.8014621681493372
5584,Smart Contract Engineer,Blockchain,Tokyo,168458,"Ethereum, Rust",0,3,2025-04-22,0.5922931137080765
3718,AI Engineer,AI,New York,200089,"Python, TensorFlow",0,2,2025-02-23,0.7504663036249168
9328,Smart Contract Engineer,Blockchain,Singapore,59228,"Rust, Ethereum",1,1,2025-11-25,0.046080299234411926
3929,Sustainability Analyst,Green Tech,Tokyo,246495,"Energy Modeling, Climate Data Analysis",0,3,2025-01-16,0.9825229901438666
3618,Blockchain Developer,Blockchain,Tokyo,101980,"Rust, Solidity",1,2,2025-08-04,0.2598648844617131
1426,Blockchain Developer,Blockchain,Dubai,143038,"Ethereum, Rust",0,2,2025-11-07,0.46517849552698565
9379,ML Researcher,AI,Dubai,192563,"Python, TensorFlow",1,1,2025-10-08,0.7128319756772029
2920,Quantum Researcher,Quantum Computing,London,175765,"Qiskit, Quantum Algorithms",0,3,2025-02-05,0.6288323157163074
3820,Smart Contract Engineer,Blockchain,New York,61121,"Ethereum, Rust",1,2,2025-10-06,0.055546387834600974
1872,Blockchain Developer,Blockchain,Tokyo,168866,"Rust, Solidity",0,3,2025-01-24,0.5943333483350586
5488,AI Engineer,AI,London,104341,"Python, PyTorch",1,1,2025-02-04,0.2716712421928522
481,Renewable Energy Engineer,Green Tech,London,225142,"Energy Modeling, Climate Data Analysis",1,3,2025-08-18,0.875745710756737
5973,AI Engineer,AI,London,239102,"TensorFlow, Python",1,2,2025-12-29,0.9455537386799482
9601,Quantum Software Developer,Quantum Computing,New York,108081,"Linear Algebra, Qiskit",0,1,2025-12-03,0.29037339294018816
2889,Blockchain Developer,Blockchain,Berlin,94157,"Solidity, Ethereum",1,2,2025-07-29,0.2207453857193577
6687,Quantum Researcher,Quantum Computing,New York,188075,"Linear Algebra, Quantum Algorithms",0,2,2025-02-07,0.6903893947803997
6316,Blockchain Developer,Blockchain,London,95532,"Rust, Ethereum",1,3,2025-05-27,0.22762117643529006
528,Quantum Researcher,Quantum Computing,London,164810,"Linear Algebra, Quantum Algorithms",1,3,2025-08-01,0.5740510158668247
4130,Quantum Researcher,Quantum Computing,New York,249626,"Quantum Algorithms, Linear Algebra",1,2,2025-06-17,0.9981797906759278
