job_id,job_title,industry,location,salary_usd,skills_required,remote_option,company_size,posting_date,salary_usd_normalized
2941,Quantum Researcher,Quantum Computing,New York,54664,"Linear Algebra, Quantum Algorithms",1,3,2025-05-02,0.023257674632582714
2942,Quantum Software Developer,Quantum Computing,London,161137,"Qiskit, Linear Algebra",1,3,2025-01-31,0.5556839036489196
2943,Quantum Researcher,Quantum Computing,New York,134462,"Linear Algebra, Quantum Algorithms",0,3,2025-04-06,0.4222935637598324
2944,Smart Contract Engineer,Blockchain,Dubai,230987,"Rust, Solidity",1,3,2025-06-20,0.9049740720182822
2945,Sustainability Analyst,Green Tech,Tokyo,202808,"Climate Data Analysis, Energy Modeling",1,2,2025-06-03,0.7640628672297314
2946,Sustainability Analyst,Green Tech,New York,124648,"Energy Modeling, Climate Data Analysis",1,2,2025-10-12,0.373217920060807
2947,AI Engineer,AI,London,179563,"Python, TensorFlow",1,1,2025-08-25,0.647824499817479
2948,Quantum Software Developer,Quantum Computing,London,106034,"Linear Algebra, Quantum Algorithms",1,2,2025-09-15,0.28013721577981465
2949,Smart Contract Engineer,Blockchain,Singapore,210021,"Rust, Solidity",1,3,2025-04-26,0.8001320151817459
2950,Blockchain Developer,Blockchain,Tokyo,160269,"Solidity, Rust",1,2,2025-03-07,0.5513434044915165
2951,Sustainability Analyst,Green Tech,Dubai,93319,"Energy Modeling, Climate Data Analysis",1,1,2025-04-30,0.2165549038139386
2952,AI Engineer,AI,Singapore,132895,"PyTorch, Python",0,1,2025-04-26,0.41445766263120265
2953,Renewable Energy Engineer,Green Tech,Singapore,143145,"Climate Data Analysis, Energy Modeling",0,2,2025-06-11,0.4657135570590618
2954,Blockchain Developer,Blockchain,Singapore,147124,"Solidity, Ethereum",1,2,2025-10-09,0.48561084524720344
2955,Quantum Researcher,Quantum Computing,Berlin,80457,"Linear Algebra, Quantum Algorithms",1,2,2025-12-02,0.15223750731334101
2956,Sustainability Analyst,Green Tech,Tokyo,122376,"Energy Modeling, Climate Data Analysis",0,2,2025-08-02,0.36185661351055376
2957,Quantum Researcher,Quantum Computing,Singapore,229354,"Qiskit, Quantum Algorithms",1,1,2025-02-02,0.8968081329352875
2958,ML Researcher,AI,New York,62619,"TensorFlow, PyTorch",1,1,2025-06-29,0.0630372492836676
2959,ML Researcher,AI,Dubai,83023,"Python, TensorFlow",1,3,2025-03-03,0.1650689829330373
2960,Sustainability Analyst,Green Tech,Berlin,115100,"Energy Modeling, Climate Data Analysis",0,1,2025-01-09,0.3254724293293729
2961,Renewable Energy Engineer,Green Tech,Berlin,246231,"Climate Data Analysis, Energy Modeling",1,3,2025-04-21,0.9812028383264075
2962,Quantum Software Developer,Quantum Computing,Berlin,183082,"Qiskit, Linear Algebra",1,3,2025-09-21,0.6654215234751997
2963,Smart Contract Engineer,Blockchain,Berlin,159977,"Solidity, Rust",1,3,2025-11-18,0.5498832365722058
2964,Quantum Software Developer,Quantum Computing,Berlin,124187,"Qiskit, Quantum Algorithms",1,2,2025-06-06,0.3709126549553199
2965,ML Researcher,AI,Tokyo,204286,"PyTorch, Python",1,3,2025-06-25,0.7714537171774754
2966,AI Engineer,AI,Dubai,142835,"PyTorch, Python",0,2,2025-02-04,0.46416337878856073
2967,Sustainability Analyst,Green Tech,London,83967,"Energy Modeling, Climate Data Analysis",0,1,2025-05-16,0.16978952579546647
2968,Quantum Researcher,Quantum Computing,Dubai,68049,"Linear Algebra, Qiskit",0,1,2025-05-04,0.09019037189276768
2969,ML Researcher,AI,Berlin,60920,"TensorFlow, Python",0,1,2025-09-11,0.05454127224630834
2970,Blockchain Developer,Blockchain,Tokyo,175629,"Rust, Ethereum",0,2,2025-10-12,0.6281522375073134
2971,Quantum Software Developer,Quantum Computing,Berlin,55468,"Quantum Algorithms, Linear Algebra",1,1,2025-01-23,0.027278136985753376
2972,Renewable Energy Engineer,Green Tech,New York,67875,"Climate Data Analysis, Energy Modeling",0,2,2025-05-01,0.08932027183126057
2973,Quantum Software Developer,Quantum Computing,Dubai,143094,"Qiskit, Linear Algebra",0,1,2025-09-11,0.4654585277306891
2974,AI Engineer,AI,Tokyo,93706,"TensorFlow, Python",1,1,2025-04-30,0.2184901263645319
2975,Renewable Energy Engineer,Green Tech,New York,149676,"Energy Modeling, Climate Data Analysis",0,3,2025-10-24,0.49837231281597383
2976,Renewable Energy Engineer,Green Tech,Dubai,160370,"Energy Modeling, Climate Data Analysis",1,1,2025-03-16,0.551848462573196
2977,Renewable Energy Engineer,Green Tech,New York,221819,"Climate Data Analysis, Energy Modeling",1,2,2025-11-05,0.8591287998119783
2978,Smart Contract Engineer,Blockchain,Singapore,91504,"Rust, Ethereum",0,2,2025-09-09,0.20747886006890792
2979,Sustainability Analyst,Green Tech,Berlin,72526,"Climate Data Analysis, Energy Modeling",0,2,2025-02-10,0.11257794646384334
2980,Sustainability Analyst,Green Tech,Berlin,112310,"Energy Modeling, Climate Data Analysis",1,1,2025-09-18,0.3115208248948629
2981,AI Engineer,AI,Tokyo,132430,"PyTorch, TensorFlow",1,3,2025-08-23,0.412132395225451
2982,Quantum Software Developer,Quantum Computing,Berlin,191562,"Qiskit, Quantum Algorithms",0,3,2025-08-02,0.7078264000360042
2983,Data Scientist,AI,Dubai,140577,"PyTorch, TensorFlow",0,1,2025-04-16,0.4528720802892333
2984,Quantum Researcher,Quantum Computing,Berlin,86637,"Qiskit, Linear Algebra",0,2,2025-04-03,0.18314106122204055
2985,Quantum Software Developer,Quantum Computing,New York,204936,"Linear Algebra, Qiskit",1,3,2025-05-08,0.7747040909704617
2986,Blockchain Developer,Blockchain,Berlin,122113,"Solidity, Ethereum",1,2,2025-11-27,0.36054146226816086
2987,Blockchain Developer,Blockchain,Singapore,68632,"Ethereum, Solidity",0,1,2025-03-17,0.09310570715632299
2988,Smart Contract Engineer,Blockchain,Dubai,203444,"Solidity, Rust",1,3,2025-04-06,0.7672432329717918
2989,Renewable Energy Engineer,Green Tech,New York,204986,"Climate Data Analysis, Energy Modeling",0,1,2025-11-22,0.7749541197237684
2990,Quantum Software Developer,Quantum Computing,Berlin,71828,"Quantum Algorithms, Qiskit",0,2,2025-04-16,0.10908754506768276
2991,Sustainability Analyst,Green Tech,Berlin,60837,"Climate Data Analysis, Energy Modeling",0,3,2025-09-14,0.05412622451581933
2992,Data Scientist,AI,Tokyo,232944,"TensorFlow, PyTorch",0,2,2025-02-09,0.9147601974227038
2993,Renewable Energy Engineer,Green Tech,New York,71669,"Energy Modeling, Climate Data Analysis",0,1,2025-08-21,0.10829245363216772
2994,Sustainability Analyst,Green Tech,Dubai,121312,"Climate Data Analysis, Energy Modeling",1,3,2025-01-31,0.3565360016401886
2995,AI Engineer,AI,New York,234339,"PyTorch, TensorFlow",0,3,2025-10-23,0.9217359996399586
2996,Smart Contract Engineer,Blockchain,Dubai,65330,"Solidity, Rust",1,2,2025-08-05,0.07659380828795309
2997,ML Researcher,AI,Dubai,189642,"Python, TensorFlow",0,1,2025-12-17,0.6982252959090296
2998,Quantum Researcher,Quantum Computing,Singapore,232620,"Qiskit, Linear Algebra",0,3,2025-12-07,0.9131400111012766
2999,Quantum Researcher,Quantum Computing,Berlin,166445,"Linear Algebra, Quantum Algorithms",0,2,2025-10-09,0.5822269560999516
3000,Renewable Energy Engineer,Green Tech,Singapore,201571,"Climate Data Analysis, Energy Modeling",1,2,2025-11-18,0.7578771558729254
3001,Blockchain Developer,Blockchain,Dubai,227613,"Ethereum, Rust",1,3,2025-02-27,0.8881021317451507
3002,ML Researcher,AI,Tokyo,85287,"Python, PyTorch",1,1,2025-11-25,0.17639028488276154
3003,Smart Contract Engineer,Blockchain,London,146914,"Rust, Ethereum",0,3,2025-09-13,0.48456072448331555
3004,Renewable Energy Engineer,Green Tech,New York,201163,"Climate Data Analysis, Energy Modeling",0,3,2025-10-07,0.7558369212459433
3005,Data Scientist,AI,Berlin,93465,"Python, TensorFlow",0,2,2025-06-19,0.21728498777359395
3006,Renewable Energy Engineer,Green Tech,Tokyo,244697,"Climate Data Analysis, Energy Modeling",0,2,2025-01-21,0.9735319561749602
3007,Data Scientist,AI,Dubai,52145,"TensorFlow, PyTorch",0,2,2025-07-29,0.010661226040994676
3008,Data Scientist,AI,New York,90668,"PyTorch, Python",1,2,2025-07-29,0.20329837931362105
3009,AI Engineer,AI,Dubai,186411,"Python, PyTorch",1,3,2025-04-23,0.6820684378703551
3010,Smart Contract Engineer,Blockchain,New York,188835,"Solidity, Ethereum",0,2,2025-05-01,0.6941898318306605
3011,ML Researcher,AI,London,248334,"Python, PyTorch",1,2,2025-09-28,0.9917190476904845
3012,Sustainability Analyst,Green Tech,Dubai,106992,"Energy Modeling, Climate Data Analysis",0,3,2025-04-26,0.28492776669316977
3013,Blockchain Developer,Blockchain,Dubai,189380,"Ethereum, Solidity",0,1,2025-07-30,0.6969151452417028
3014,Blockchain Developer,Blockchain,London,104781,"Ethereum, Solidity",1,3,2025-10-29,0.27387149522195053
3015,ML Researcher,AI,Dubai,155673,"TensorFlow, Python",0,1,2025-07-19,0.528360761487571
3016,Renewable Energy Engineer,Green Tech,New York,209716,"Energy Modeling, Climate Data Analysis",0,3,2025-11-12,0.7986068397865755
3017,Renewable Energy Engineer,Green Tech,New York,228186,"Energy Modeling, Climate Data Analysis",0,2,2025-12-14,0.8909674612580447
3018,Renewable Energy Engineer,Green Tech,New York,63479,"Climate Data Analysis, Energy Modeling",0,1,2025-03-07,0.06733774384054164
3019,Smart Contract Engineer,Blockchain,Singapore,174299,"Solidity, Rust",0,2,2025-12-10,0.621501472669357
3020,Data Scientist,AI,Dubai,133439,"TensorFlow, Python",1,1,2025-02-07,0.4171779754671787
3021,Renewable Energy Engineer,Green Tech,London,237174,"Energy Modeling, Climate Data Analysis",1,2,2025-10-02,0.9359126299524445
3022,Smart Contract Engineer,Blockchain,Singapore,219765,"Ethereum, Solidity",1,3,2025-05-02,0.8488576186261421
3023,Data Scientist,AI,New York,95636,"PyTorch, Python",1,3,2025-11-14,0.22814123624216787
3024,Quantum Software Developer,Quantum Computing,Berlin,130943,"Quantum Algorithms, Linear Algebra",0,1,2025-09-10,0.40469654010211176
3025,Quantum Researcher,Quantum Computing,Dubai,232464,"Quantum Algorithms, Linear Algebra",1,1,2025-03-22,0.9123599213909599
3026,Blockchain Developer,Blockchain,Tokyo,200822,"Rust, Solidity",0,3,2025-01-22,0.7541317251483921
3027,Renewable Energy Engineer,Green Tech,Dubai,213852,"Energy Modeling, Climate Data Analysis",0,2,2025-08-26,0.8192892182600999
3028,Smart Contract Engineer,Blockchain,New York,88729,"Ethereum, Rust",0,3,2025-09-19,0.19360226426038996
3029,AI Engineer,AI,Dubai,186097,"PyTorch, Python",1,3,2025-03-08,0.6804982572995895
3030,Sustainability Analyst,Green Tech,New York,244702,"Climate Data Analysis, Energy Modeling",0,3,2025-12-27,0.9735569590502908
3031,Renewable Energy Engineer,Green Tech,Tokyo,181049,"Energy Modeling, Climate Data Analysis",1,2,2025-09-28,0.6552553543657521
3032,Quantum Software Developer,Quantum Computing,London,225211,"Linear Algebra, Quantum Algorithms",0,2,2025-03-29,0.8760907504363002
3033,AI Engineer,AI,Tokyo,191684,"TensorFlow, Python",1,2,2025-06-03,0.7084364701940723
3034,Quantum Software Developer,Quantum Computing,London,248922,"Quantum Algorithms, Qiskit",0,3,2025-03-31,0.9946593858293704
3035,Blockchain Developer,Blockchain,Berlin,247855,"Rust, Ethereum",0,2,2025-07-10,0.9893237722338069
3036,Renewable Energy Engineer,Green Tech,Tokyo,132882,"Energy Modeling, Climate Data Analysis",1,3,2025-04-14,0.41439265515534285
3037,Quantum Software Developer,Quantum Computing,Berlin,220536,"Quantum Algorithms, Linear Algebra",0,1,2025-05-13,0.8527130620021304
3038,Quantum Software Developer,Quantum Computing,London,217000,"Qiskit, Linear Algebra",1,2,2025-11-08,0.8350310285682854
3039,ML Researcher,AI,New York,202706,"TensorFlow, PyTorch",0,2,2025-08-22,0.7635528085729859
3040,Blockchain Developer,Blockchain,Dubai,103420,"Solidity, Ethereum",1,1,2025-07-22,0.267065712556944
3041,Renewable Energy Engineer,Green Tech,Singapore,80371,"Energy Modeling, Climate Data Analysis",0,3,2025-10-28,0.15180745785765365
3042,Quantum Software Developer,Quantum Computing,Berlin,78339,"Linear Algebra, Quantum Algorithms",1,2,2025-12-07,0.14164628932327217
3043,Smart Contract Engineer,Blockchain,Berlin,246769,"Ethereum, Solidity",0,1,2025-02-28,0.983893147711987
3044,Smart Contract Engineer,Blockchain,New York,116425,"Ethereum, Rust",0,2,2025-08-01,0.3320981912919986
3045,Quantum Researcher,Quantum Computing,Tokyo,164592,"Linear Algebra, Qiskit",1,2,2025-12-21,0.5729608905024078
3046,Renewable Energy Engineer,Green Tech,Dubai,70067,"Climate Data Analysis, Energy Modeling",1,2,2025-12-04,0.10028153237622328
3047,Quantum Software Developer,Quantum Computing,New York,235895,"Quantum Algorithms, Linear Algebra",1,1,2025-08-23,0.9295168944428609
3048,AI Engineer,AI,Dubai,106338,"Python, TensorFlow",1,2,2025-08-27,0.281657390599919
3049,Blockchain Developer,Blockchain,Berlin,175217,"Solidity, Rust",0,1,2025-08-10,0.6260920005800668
3050,Blockchain Developer,Blockchain,Singapore,61028,"Rust, Solidity",1,1,2025-07-26,0.05508133435345064
3051,Blockchain Developer,Blockchain,Berlin,100585,"Solidity, Ethereum",1,2,2025-06-21,0.25288908224445816
3052,AI Engineer,AI,Dubai,141777,"PyTorch, TensorFlow",1,3,2025-02-23,0.4588727703685924
3053,Quantum Researcher,Quantum Computing,Dubai,182661,"Quantum Algorithms, Qiskit",0,1,2025-05-08,0.6633162813723579
3054,Quantum Researcher,Quantum Computing,Dubai,199337,"Qiskit, Quantum Algorithms",0,1,2025-07-15,0.7467058711751852
3055,Quantum Researcher,Quantum Computing,Singapore,244736,"Linear Algebra, Qiskit",1,1,2025-04-26,0.9737269786025393
3056,Data Scientist,AI,Singapore,188393,"Python, PyTorch",1,3,2025-02-16,0.6919795776514299
3057,Sustainability Analyst,Green Tech,Dubai,86850,"Climate Data Analysis, Energy Modeling",1,2,2025-12-05,0.1842061837111268
3058,Quantum Software Developer,Quantum Computing,Dubai,177821,"Qiskit, Linear Algebra",1,1,2025-02-12,0.639113498052276
3059,Sustainability Analyst,Green Tech,New York,213682,"Energy Modeling, Climate Data Analysis",0,2,2025-07-24,0.8184391204988575
3060,AI Engineer,AI,New York,56771,"PyTorch, TensorFlow",0,3,2025-06-02,0.03379388629692415
3061,ML Researcher,AI,Tokyo,124629,"TensorFlow, PyTorch",0,1,2025-12-01,0.3731229091345505
3062,ML Researcher,AI,Tokyo,188040,"Python, TensorFlow",1,2,2025-06-03,0.6902143746530851
3063,Sustainability Analyst,Green Tech,London,152280,"Climate Data Analysis, Energy Modeling",1,1,2025-12-20,0.5113938102881832
3064,ML Researcher,AI,Tokyo,221148,"Python, PyTorch",0,3,2025-08-24,0.8557734139426034
3065,Quantum Researcher,Quantum Computing,Dubai,136239,"Qiskit, Quantum Algorithms",1,1,2025-05-10,0.43117958565235004
3066,Quantum Researcher,Quantum Computing,Berlin,179776,"Qiskit, Linear Algebra",1,1,2025-11-17,0.6488896223065653
3067,Renewable Energy Engineer,Green Tech,New York,66460,"Energy Modeling, Climate Data Analysis",1,3,2025-11-12,0.08224445811268294
3068,Quantum Researcher,Quantum Computing,Singapore,91829,"Qiskit, Linear Algebra",0,3,2025-11-14,0.20910404696540102
3069,ML Researcher,AI,Tokyo,98394,"TensorFlow, PyTorch",1,2,2025-03-22,0.2419328222745616
3070,Quantum Software Developer,Quantum Computing,London,63167,"Qiskit, Quantum Algorithms",0,1,2025-02-20,0.06577756441990829
3071,Blockchain Developer,Blockchain,Singapore,234635,"Ethereum, Solidity",1,1,2025-12-14,0.9232161698595338
3072,ML Researcher,AI,New York,188859,"TensorFlow, Python",0,1,2025-08-04,0.6943098456322477
3073,Blockchain Developer,Blockchain,London,179764,"Ethereum, Rust",0,2,2025-11-30,0.6488296154057717
3074,Sustainability Analyst,Green Tech,Tokyo,187302,"Climate Data Analysis, Energy Modeling",1,2,2025-11-24,0.6865239502542793
3075,Quantum Software Developer,Quantum Computing,Tokyo,218388,"Quantum Algorithms, Linear Algebra",0,1,2025-05-09,0.8419718267600775
3076,Quantum Software Developer,Quantum Computing,Dubai,187164,"Qiskit, Linear Algebra",1,2,2025-04-21,0.685833870895153
3077,Data Scientist,AI,Singapore,107318,"TensorFlow, PyTorch",0,3,2025-04-21,0.28655795416472896
3078,Renewable Energy Engineer,Green Tech,Berlin,231171,"Energy Modeling, Climate Data Analysis",0,2,2025-01-15,0.9058941778304506
3079,Sustainability Analyst,Green Tech,Tokyo,174042,"Climate Data Analysis, Energy Modeling",1,2,2025-03-02,0.6202163248773609
3080,AI Engineer,AI,Singapore,205933,"TensorFlow, PyTorch",0,2,2025-04-11,0.7796896643113957
3081,Quantum Researcher,Quantum Computing,New York,169476,"Linear Algebra, Qiskit",1,3,2025-01-12,0.5973836991253995
3082,Quantum Researcher,Quantum Computing,Dubai,106276,"Linear Algebra, Quantum Algorithms",0,2,2025-11-02,0.28134735494581875
3083,Quantum Software Developer,Quantum Computing,London,180093,"Linear Algebra, Quantum Algorithms",1,2,2025-03-31,0.6504748046025293
3084,Sustainability Analyst,Green Tech,Tokyo,112916,"Climate Data Analysis, Energy Modeling",1,3,2025-12-16,0.3145511733849393
3085,Quantum Software Developer,Quantum Computing,London,187523,"Qiskit, Linear Algebra",1,2,2025-06-08,0.6876290773438946
3086,ML Researcher,AI,Dubai,166386,"PyTorch, TensorFlow",1,3,2025-08-11,0.5819319221710497
3087,Sustainability Analyst,Green Tech,Singapore,102110,"Climate Data Analysis, Energy Modeling",0,3,2025-06-17,0.2605149592203103
3088,ML Researcher,AI,New York,230685,"TensorFlow, PyTorch",1,1,2025-03-14,0.9034638983483101
3089,ML Researcher,AI,Tokyo,214843,"Python, PyTorch",1,1,2025-05-20,0.8242447881506374
3090,Smart Contract Engineer,Blockchain,Dubai,174710,"Solidity, Rust",0,3,2025-09-30,0.6235567090215375
3091,Renewable Energy Engineer,Green Tech,New York,226164,"Energy Modeling, Climate Data Analysis",0,3,2025-12-21,0.8808562984743247
3092,Renewable Energy Engineer,Green Tech,New York,129328,"Climate Data Analysis, Energy Modeling",0,1,2025-06-15,0.3966206113703076
3093,Quantum Software Developer,Quantum Computing,New York,139027,"Qiskit, Linear Algebra",1,1,2025-08-11,0.4451211889367277
3094,Data Scientist,AI,New York,118686,"Python, TensorFlow",1,1,2025-06-24,0.3434044915165244
3095,Sustainability Analyst,Green Tech,Dubai,72390,"Energy Modeling, Climate Data Analysis",1,3,2025-01-19,0.11189786825484932
3096,Quantum Researcher,Quantum Computing,London,59120,"Linear Algebra, Qiskit",1,1,2025-12-08,0.04554023712726962
3097,Smart Contract Engineer,Blockchain,Singapore,188957,"Rust, Ethereum",1,1,2025-03-10,0.6947999019887288
3098,Blockchain Developer,Blockchain,Singapore,192790,"Solidity, Ethereum",0,2,2025-12-24,0.713967106217215
3099,Quantum Software Developer,Quantum Computing,Singapore,140387,"Quantum Algorithms, Qiskit",1,3,2025-01-29,0.4519219710266681
3100,ML Researcher,AI,London,223424,"PyTorch, Python",1,1,2025-05-05,0.8671547227931213
3101,Smart Contract Engineer,Blockchain,Dubai,147286,"Ethereum, Solidity",1,1,2025-08-17,0.4864209384079169
3102,ML Researcher,AI,Berlin,158834,"PyTorch, Python",0,2,2025-10-12,0.5441675792716163
3103,ML Researcher,AI,Singapore,172705,"TensorFlow, PyTorch",1,2,2025-01-21,0.6135305560139416
3104,Renewable Energy Engineer,Green Tech,New York,138784,"Climate Data Analysis, Energy Modeling",1,1,2025-12-18,0.44390604919565746
3105,AI Engineer,AI,Tokyo,94580,"TensorFlow, PyTorch",1,3,2025-12-30,0.22286062897233183
3106,Smart Contract Engineer,Blockchain,New York,161363,"Solidity, Ethereum",1,1,2025-08-12,0.5568140336138656
3107,AI Engineer,AI,London,208461,"PyTorch, Python",1,3,2025-10-16,0.792331118078579
3108,Quantum Software Developer,Quantum Computing,Berlin,179148,"Linear Algebra, Qiskit",1,3,2025-04-04,0.645749261165034
3109,Smart Contract Engineer,Blockchain,London,144289,"Solidity, Rust",0,2,2025-10-12,0.4714342149347175
3110,Quantum Researcher,Quantum Computing,Tokyo,118449,"Qiskit, Quantum Algorithms",1,3,2025-02-03,0.342219355225851
3111,ML Researcher,AI,New York,168263,"TensorFlow, Python",1,2,2025-01-17,0.5913180015701806
3112,AI Engineer,AI,New York,139494,"PyTorch, Python",0,3,2025-05-16,0.44745645749261165
3113,Sustainability Analyst,Green Tech,Berlin,75194,"Energy Modeling, Climate Data Analysis",1,1,2025-03-05,0.12591948074028514
3114,Renewable Energy Engineer,Green Tech,Berlin,238762,"Energy Modeling, Climate Data Analysis",1,2,2025-10-29,0.9438535431574631
3115,ML Researcher,AI,Singapore,235207,"PyTorch, Python",1,3,2025-07-31,0.9260764987973618
3116,Blockchain Developer,Blockchain,Tokyo,102770,"Rust, Solidity",1,3,2025-01-15,0.2638153387639579
3117,Sustainability Analyst,Green Tech,Tokyo,208019,"Energy Modeling, Climate Data Analysis",1,1,2025-04-15,0.7901208638993484
3118,Data Scientist,AI,London,85337,"Python, PyTorch",1,3,2025-03-14,0.17664031363606814
3119,Quantum Researcher,Quantum Computing,Tokyo,224176,"Linear Algebra, Qiskit",1,3,2025-03-11,0.8709151552428529
3120,AI Engineer,AI,Berlin,97949,"Python, TensorFlow",1,1,2025-07-19,0.23970756637013257
3121,Blockchain Developer,Blockchain,Tokyo,112777,"Ethereum, Solidity",1,1,2025-03-06,0.31385609345074683
3122,Blockchain Developer,Blockchain,Berlin,153615,"Solidity, Ethereum",1,2,2025-09-24,0.5180695780014701
3123,Quantum Researcher,Quantum Computing,London,155484,"Qiskit, Linear Algebra",1,3,2025-05-22,0.5274156528000721
3124,Data Scientist,AI,Singapore,141557,"TensorFlow, PyTorch",1,1,2025-05-20,0.45777264385404326
3125,Quantum Researcher,Quantum Computing,New York,188893,"Linear Algebra, Qiskit",0,1,2025-03-13,0.6944798651844962
3126,AI Engineer,AI,Tokyo,190171,"TensorFlow, Python",1,3,2025-12-14,0.7008706001190137
3127,Quantum Software Developer,Quantum Computing,London,145931,"Quantum Algorithms, Qiskit",1,1,2025-01-30,0.4796451591933072
3128,Renewable Energy Engineer,Green Tech,Berlin,184233,"Climate Data Analysis, Energy Modeling",1,1,2025-09-11,0.6711771853763183
3129,Data Scientist,AI,London,205636,"Python, TensorFlow",0,2,2025-08-06,0.7782044935167545
3130,Quantum Software Developer,Quantum Computing,Tokyo,208666,"Quantum Algorithms, Qiskit",1,3,2025-04-08,0.7933562359671362
3131,Sustainability Analyst,Green Tech,Berlin,115907,"Climate Data Analysis, Energy Modeling",0,1,2025-02-10,0.3295078934077419
3132,ML Researcher,AI,Tokyo,75699,"TensorFlow, Python",0,3,2025-09-28,0.12844477114868208
3133,Quantum Researcher,Quantum Computing,Dubai,106572,"Qiskit, Linear Algebra",0,1,2025-06-21,0.282827525165394
3134,AI Engineer,AI,London,203151,"TensorFlow, PyTorch",1,3,2025-10-30,0.765778064477415
3135,ML Researcher,AI,Dubai,246669,"PyTorch, Python",1,2,2025-08-14,0.9833930902053736
3136,Data Scientist,AI,London,70520,"Python, TensorFlow",1,3,2025-07-18,0.10254679288118135
3137,ML Researcher,AI,Tokyo,166341,"Python, PyTorch",0,3,2025-09-01,0.5817068962930737
3138,Quantum Software Developer,Quantum Computing,New York,58593,"Quantum Algorithms, Qiskit",0,2,2025-05-22,0.042904934067417744
3139,Quantum Researcher,Quantum Computing,London,113317,"Qiskit, Quantum Algorithms",1,1,2025-07-31,0.31655640398645846
3140,Renewable Energy Engineer,Green Tech,Singapore,129700,"Energy Modeling, Climate Data Analysis",0,3,2025-10-28,0.3984808252949089
3141,ML Researcher,AI,Berlin,221112,"Python, TensorFlow",1,3,2025-05-11,0.8555933932402227
3142,Quantum Researcher,Quantum Computing,Tokyo,162904,"Qiskit, Quantum Algorithms",0,2,2025-10-17,0.564519919790776
3143,Quantum Software Developer,Quantum Computing,London,248407,"Quantum Algorithms, Linear Algebra",1,3,2025-04-02,0.992084089670312
3144,Smart Contract Engineer,Blockchain,London,168186,"Ethereum, Solidity",0,2,2025-12-05,0.5909329572900884
3145,Renewable Energy Engineer,Green Tech,London,159940,"Climate Data Analysis, Energy Modeling",1,3,2025-12-17,0.5496982152947589
3146,AI Engineer,AI,Tokyo,129504,"PyTorch, Python",0,1,2025-04-18,0.39750071258194697
3147,Quantum Software Developer,Quantum Computing,London,155527,"Qiskit, Linear Algebra",1,1,2025-06-15,0.5276306775279157
3148,Blockchain Developer,Blockchain,Berlin,106011,"Ethereum, Rust",0,1,2025-07-20,0.2800222025532937
3149,Quantum Researcher,Quantum Computing,Singapore,204632,"Qiskit, Quantum Algorithms",1,2,2025-01-20,0.7731839161503573
3150,Quantum Researcher,Quantum Computing,Berlin,164921,"Qiskit, Linear Algebra",1,2,2025-03-13,0.5746060796991654
3151,ML Researcher,AI,Dubai,247988,"PyTorch, Python",1,3,2025-08-24,0.9899888487176025
3152,Blockchain Developer,Blockchain,Berlin,193375,"Ethereum, Solidity",1,2,2025-02-22,0.7168924426309026
3153,Renewable Energy Engineer,Green Tech,Berlin,232227,"Climate Data Analysis, Energy Modeling",1,2,2025-05-08,0.9111747851002865
3154,Data Scientist,AI,New York,190579,"Python, TensorFlow",1,1,2025-09-19,0.7029108347459958
3155,Renewable Energy Engineer,Green Tech,Dubai,181109,"Energy Modeling, Climate Data Analysis",1,3,2025-07-11,0.6555553888697201
3156,Quantum Researcher,Quantum Computing,London,136439,"Quantum Algorithms, Linear Algebra",1,1,2025-11-05,0.43217970066557654
3157,Renewable Energy Engineer,Green Tech,Tokyo,228159,"Climate Data Analysis, Energy Modeling",1,1,2025-04-27,0.8908324457312591
3158,Renewable Energy Engineer,Green Tech,London,103986,"Energy Modeling, Climate Data Analysis",0,2,2025-05-19,0.2698960380443751
3159,Smart Contract Engineer,Blockchain,New York,224126,"Solidity, Rust",0,3,2025-02-06,0.8706651264895464
3160,Smart Contract Engineer,Blockchain,Tokyo,234815,"Ethereum, Solidity",1,2,2025-07-24,0.9241162733714376
3161,Renewable Energy Engineer,Green Tech,London,121828,"Energy Modeling, Climate Data Analysis",0,1,2025-03-19,0.359116298374313
3162,Sustainability Analyst,Green Tech,Berlin,223560,"Energy Modeling, Climate Data Analysis",1,2,2025-08-21,0.8678348010021153
3163,Quantum Software Developer,Quantum Computing,Tokyo,182471,"Quantum Algorithms, Linear Algebra",0,2,2025-03-07,0.6623661721097927
3164,Smart Contract Engineer,Blockchain,Singapore,199189,"Solidity, Ethereum",0,1,2025-04-22,0.7459657860653975
3165,ML Researcher,AI,London,133919,"PyTorch, TensorFlow",0,1,2025-11-13,0.41957825149892236
3166,Blockchain Developer,Blockchain,Berlin,162513,"Rust, Solidity",1,1,2025-10-27,0.5625646949399181
3167,Quantum Researcher,Quantum Computing,Singapore,70912,"Quantum Algorithms, Linear Algebra",1,1,2025-04-09,0.10450701830710529
3168,Quantum Researcher,Quantum Computing,New York,143401,"Quantum Algorithms, Qiskit",0,1,2025-10-26,0.46699370427599174
3169,Quantum Software Developer,Quantum Computing,Dubai,208298,"Linear Algebra, Quantum Algorithms",0,1,2025-04-24,0.7915160243427994
3170,Data Scientist,AI,New York,215828,"Python, PyTorch",0,3,2025-11-01,0.829170354590778
3171,Sustainability Analyst,Green Tech,Singapore,153284,"Energy Modeling, Climate Data Analysis",1,3,2025-02-02,0.5164143876545803
3172,AI Engineer,AI,Tokyo,211558,"PyTorch, TensorFlow",0,2,2025-11-27,0.8078178990583917
